Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,GP,MPG,PPG,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,AST/TO,FTR,3PATR,SQ,HT,POS,CLASS,CONFERENCE,SEASON,YEAR,POS-GROUP,NAT,TEAM_NAME,LEAGUE,DOB,TIER
Kaden Metheny,LBRTY,0.576,0.559,158.5,0.8,10.4,5.9,11.6,10.7,1.5,0,22.2,-0.2,1.2,108.2,99,9.2,263.1,15,34,32,13.3,4.5,10.8,0.42,3,7.8,0.383,1.3,1.6,0.782,0.2,2.8,2.9,2,0.8,0,1.4,1.1,1.43,14.8,72.2,88.9,5-11,G,Sr,C-USA,24-25,25,GUARD,USA,Liberty,NCAA,6/1/2001,Mid-Major
Aaron Nkrumah,TNST,0.491,0.443,139,5.3,15.7,10.7,18.8,18.4,3.1,2.2,21.9,-1.5,1.2,101.1,97.6,3.5,269.3,15,32,29.8,10.9,3.7,9.4,0.397,0.9,3.2,0.275,2.6,3.6,0.719,1.3,4.1,5.3,3,1.7,0.6,2.5,2.5,1.20,38.3,34.0,56.2,6-6,F,Jr,OVC,24-25,25,FORWARD,USA,Tennessee State,NCAA,-,Low-Major
Madison Durr,MONM,0.518,0.401,156.3,1.7,9.2,5.5,20.4,13.1,2.3,0.4,22.3,0.9,1.4,109.2,112.3,-3.1,223.8,15,33,32.1,12.5,3.4,8.9,0.382,0.3,0.9,0.379,5.4,6.7,0.802,0.5,2.5,2.9,3.2,1.2,0.1,1.8,3.1,1.78,75.3,10.1,49.2,6-5,GF,Jr,CAA,24-25,25,WING,USA,Monmouth,NCAA,-,Mid-Major
Andre Snoddy,SB,0.533,0.489,146.9,6.8,26.1,15.9,11.3,14.7,1.1,2.3,16.8,-1.1,1.3,108.6,111.3,-2.7,303.5,15,32,32.5,9.3,3.3,7.3,0.449,0.6,2,0.297,2.1,2.9,0.723,1.8,6.2,8,1.8,0.6,0.6,1.5,2.2,1.20,39.7,27.4,51.4,6-6,F,Sr,CAA,24-25,25,FORWARD,USA,Stony Brook,NCAA,-,Mid-Major
Elijah Saunders,UVA,0.539,0.488,160,5.3,20.5,13,6.4,11.7,1.1,1.2,24,-3.2,1.2,103,108.2,-5.2,183.8,15,30,25.9,10.1,3.4,8.1,0.42,1.1,3.2,0.347,2.2,2.6,0.833,1,3.9,4.9,0.7,0.5,0.3,1.2,2,0.58,32.1,39.5,61.0,6-8,F,Jr,ACC,24-25,25,FORWARD,USA,Virginia,NCAA,8/8/2003,Power 5
Ray Glasgow,TNTCH,0.497,0.458,145.7,6.5,19.5,13.3,17.7,14.4,1.4,0.7,29.5,-2.7,1.1,97,104.7,-7.6,113.4,15,29,14.4,6.9,2.4,6.1,0.388,0.9,2.7,0.325,1.3,1.8,0.745,0.8,2.5,3.2,1.2,0.3,0.1,1.2,1.7,1.00,29.5,44.3,56.1,6-3,G,Jr,OVC,24-25,25,GUARD,USA,Tennessee Tech,NCAA,-,Low-Major
Andrew Phillips,LAFAY,0.577,0.56,163,6.3,16.2,11.2,7.7,12.3,1.2,0.5,19,-2,1.3,109.6,105.4,4.2,227.6,15,33,26.5,9.5,3.5,7.5,0.466,1.4,3.3,0.431,1,1.4,0.733,1.3,3.4,4.8,1,0.5,0.1,1.2,1.5,0.83,18.7,44.0,63.3,6-4,GF,So,Patriot,24-25,25,WING,USA,Lafayette,NCAA,-,Low-Major
Isaiah Jones,OAKL,0.536,0.497,143.9,10.4,12.8,11.6,12,14.8,3.1,0.2,15.5,-0.1,1.3,116.2,108.3,7.9,180,15,28,25.4,6.8,2.3,5.2,0.441,0.6,1.8,0.327,1.7,2.5,0.671,2,2.5,4.5,1.6,1.3,0,1.1,2.5,1.45,48.1,34.6,52.6,6-7,F,Jr,Horizon,24-25,25,FORWARD,USA,Oakland,NCAA,-,Low-Major
Messiah Jones,TOWS,0.5,0.461,127.1,14.3,14.2,14.2,11,17.5,2.7,2.1,13.4,-0.5,1.2,113.6,101.6,11.9,155.3,15,33,17.6,3.7,1.4,3.1,0.447,0.1,0.6,0.158,0.8,1.3,0.667,2.1,1.8,3.9,1.1,0.8,0.3,0.8,2,1.38,41.9,19.4,38.2,6-6,F,Sr,CAA,24-25,25,FORWARD,USA,Towson,NCAA,12/15/1999,Mid-Major
Eli Djordjevic,LBSU,0.72,0.875,162.5,6.3,17.9,12.3,10.2,14.5,2.1,1.3,8.5,0.8,2.1,135.7,110.8,24.8,25,15,13,6.5,1.3,0.5,0.6,0.75,0.2,0.3,0.5,0.2,0.6,0.375,0.3,0.9,1.2,0.3,0.2,0.1,0.2,0.3,1.50,100.0,50.0,60.5,6-8,F,So,BWC,24-25,25,FORWARD,CAN,Long Beach State,NCAA,-,Mid-Major
Royce Parham,MARQ,0.5,0.488,132.7,8.8,10.5,9.6,4.3,7,2.4,3.1,19,-1,1.1,110,101.5,8.5,118.6,15,34,14.7,5.1,1.9,4.8,0.407,0.8,2.7,0.28,0.5,0.7,0.64,1.1,1.2,2.2,0.4,0.6,0.4,0.4,1.4,1.00,14.6,56.3,54.3,6-8,F,Fr,Big East,24-25,25,FORWARD,USA,Marquette,NCAA,7/31/2006,Power 5
Nic McClain,EWASH,0.524,0.467,147.2,4.1,14.1,9.1,27.4,24.5,3.9,0.7,25.7,-2.8,1.3,95.8,109.1,-13.3,212.9,15,30,27.6,10.6,3.4,8.1,0.422,0.7,2.2,0.333,3,4.2,0.717,0.8,2.8,3.6,3.8,1.9,0.2,3.3,2.6,1.15,51.9,27.2,54.1,6-3,G,Sr,BSKY,24-25,25,GUARD,USA,Eastern Washington,NCAA,-,Low-Major
Sabien Cain,CSUN,0.507,0.3,145,3.9,17.6,11.1,26.2,17.9,1.6,0,23.6,2.8,1.4,115.1,95,20.1,9.8,15,10,3.4,1.4,0.2,1,0.2,0.2,0.8,0.25,0.8,0.8,1,0.1,0.5,0.6,0.6,0.1,0,0.3,0.5,2.00,80.0,80.0,58.0,6-2,G,Fr,BWC,24-25,25,GUARD,USA,Cal State Northridge,NCAA,-,Mid-Major
Ola Ajiboye,TNTCH,0.526,0.533,100.7,9.6,13.8,11.7,14.4,18.5,2.4,5.4,15.2,-0.4,1.3,106.8,102.6,4.1,165.9,15,32,17.2,4.3,1.8,3.3,0.533,0,0,0,0.8,1.8,0.474,1.3,2.1,3.4,1.3,0.7,1,0.9,2,1.44,54.5,0.0,28.6,6-8,PF,Jr,OVC,24-25,25,FORWARD,USA,Tennessee Tech,NCAA,-,Low-Major
Gabe Sisk,ETSU,0.483,0.443,131.9,4.1,21.6,12.8,10,13.6,3.8,1,19,-1.6,1.1,101.7,94.2,7.5,105.3,15,29,13.1,4,1.4,3.7,0.396,0.3,1.7,0.204,0.8,1.1,0.719,0.4,2.3,2.8,0.7,0.8,0.1,0.7,0.8,1.00,29.7,45.9,47.6,6-5,G,So,SoCon,24-25,25,GUARD,USA,East Tennessee State,NCAA,-,Low-Major
Will Tschetter,MICH,0.611,0.576,168.8,8.5,9.6,9.1,6.9,9.4,0.7,0.5,17.7,-0.9,1.4,126.6,104.8,21.7,140.6,15,37,16,6.4,2.2,4.6,0.477,0.9,2.6,0.351,1,1.2,0.86,1,1.4,2.4,0.6,0.2,0.1,0.5,2,1.20,26.1,56.5,62.8,6-8,PF,Jr,B10,24-25,25,FORWARD,USA,Michigan,NCAA,1/31/2003,Power 5
Joe Octave,SB,0.442,0.381,128,7.6,14.4,10.8,13.6,9.9,2,1.1,30.9,-2.2,1.1,96.3,113.4,-17.1,116.9,15,20,28.6,13.3,4.4,12.6,0.349,0.8,3.9,0.208,3.7,5.1,0.723,1.8,3.1,4.9,1.6,1,0.3,1.7,2.6,0.94,40.5,31.0,56.1,6-4,SG,Sr,CAA,24-25,25,GUARD,USA,Stony Brook,NCAA,4/2/2001,Mid-Major
Chaunce Jenkins,SETON,0.514,0.456,157.5,3,17.8,9.7,14.7,13.1,1.6,2.4,24.8,-2.1,1.2,105.3,105.6,-0.3,111.5,14.9,18,27.3,11.4,3.4,9.4,0.367,1.7,4.1,0.411,2.8,3.6,0.797,0.7,3.3,3.9,1.7,0.7,0.4,1.7,2.3,1.00,38.3,43.6,67.1,6-4,F,Sr,Big East,24-25,25,FORWARD,USA,Seton Hall,NCAA,4/20/2002,Power 5
Sean Smith,WIU,0.502,0.485,156.1,2.4,14.5,8.6,21.2,14.3,2.7,0.7,18.6,2.1,1.1,106.1,106.6,-0.5,283.9,14.9,31,35,10.5,4.3,9.9,0.436,1,2.9,0.337,0.8,1.1,0.788,0.6,4.1,4.8,3.7,1.6,0.2,1.7,1.9,2.18,11.1,29.3,53.9,6-3,G,Sr,OVC,24-25,25,GUARD,USA,Western Illinois,NCAA,-,Low-Major
Mason Johnson,SUU,0.439,0.4,140,9.2,22,16.3,0,5.9,1.5,2.2,21.4,-2.6,0.9,102.4,87.9,14.5,11.8,14.9,5,7.4,2.8,1.2,3,0.4,0,0.4,0,0.4,0.4,1,0.6,1.8,2.4,0,0.2,0.2,0.2,0.4,0.00,13.3,13.3,30.7,6-6,F,Sr,WAC,24-25,25,FORWARD,USA,Southern Utah,NCAA,-,Mid-Major
Luke McEldon,SCU,1,1,100,28.9,11.7,19.4,0,50,0,0,33.7,-35.2,2,80.8,104.6,-23.8,1,14.9,3,3,2,1,1,1,0,0,0,0,0,0,0.7,0.3,1,0,0,0,1,1.7,0.00,0.0,0.0,35.0,6-10,C,So,WCC,24-25,25,BIG,GBR,Santa Clara,NCAA,-,High-Major
Jayson Morgan,FRMN,0.415,0.5,66.7,28.6,27.8,28.2,6.2,21.7,4.9,0,29.9,-9.9,1.1,89,62.4,26.7,7.8,14.9,5,4.4,1.8,0.8,1.6,0.5,0,0,0,0.2,1.2,0.167,1,1.2,2.2,0.2,0.4,0,0.6,1,0.33,75.0,0.0,23.7,6-8,F,Fr,SoCon,24-25,25,FORWARD,USA,Furman,NCAA,-,Low-Major
Demarco Bethea,TAMUC,0.555,0.557,120.1,10.6,16.9,13.6,8,15.2,2.1,1.1,18.1,-3,1.3,106.7,111.2,-4.6,111.5,14.9,21,20.4,6.8,2.8,5,0.547,0.1,0.7,0.133,1.2,2.3,0.521,1.8,2.5,4.2,0.7,0.8,0.2,1.1,2.1,0.64,46.0,14.0,38.2,6-7,F,Jr,SLC,24-25,25,FORWARD,USA,Texas A&M-Commerce,NCAA,-,Low-Major
Dovydas Butka,PEPP,0.514,0.509,126.5,8.3,16.7,12.5,13.9,12.6,1.8,1,18.3,0.4,1.2,107.1,109.3,-2.3,300.9,14.9,35,29.5,9.6,3.9,8,0.482,0.4,1.6,0.268,1.4,2.8,0.515,2,4.1,6.1,2.2,0.9,0.3,1.3,2.1,1.69,35.0,20.0,44.3,6-9,F,Fr,WCC,24-25,25,FORWARD,LIT,Pepperdine,NCAA,7/24/2003,High-Major
Shadrak Lasu,LIU,0.569,0.545,136.2,12.6,21.1,16.7,3.3,15.6,1.7,6.2,10.9,-2.1,1.5,118.5,94.3,24.2,259.8,14.9,31,28.9,5.8,2.1,4,0.537,0.1,0.3,0.2,1.5,2.3,0.625,2.8,4.5,7.3,0.5,0.8,1.4,0.9,2.9,0.56,57.5,7.5,39.5,6-8,F,Fr,NEC,24-25,25,FORWARD,CAN,Long Island,NCAA,-,Low-Major
Zek Montgomery,BRDLY,0.542,0.513,162.9,1.8,9.4,5.9,11.5,11.4,1.6,1.1,22.9,-0.9,1.2,106.9,106.1,0.8,225.4,14.9,34,29.9,12.2,4.5,10.2,0.444,1.4,3.6,0.39,1.7,2.1,0.795,0.4,2.4,2.7,1.8,0.8,0.3,1.4,1.2,1.29,20.6,35.3,62.0,6-6,F,Sr,MVC,24-25,25,FORWARD,USA,Bradley,NCAA,9/30/2002,High-Major
Travis Harper II,TNST,0.542,0.498,158.9,3.8,15.3,9.9,4.1,10,3.1,0.5,19.3,-2.4,1.2,113.2,98.5,14.7,162.4,14.9,24,26.9,10.2,3.1,8.4,0.368,2.2,5.8,0.371,1.9,2.2,0.849,0.8,3.5,4.3,0.6,1.5,0.1,1,1.8,0.60,26.2,69.0,78.7,6-6,F,Jr,OVC,24-25,25,FORWARD,USA,Tennessee State,NCAA,-,Low-Major
Saiyd Burnside,FAMU,0.617,0.571,125,12.3,14.5,13.4,8.2,21,2.1,4.1,13.6,-2.9,1.8,118.2,109.7,8.5,52.8,14.9,16,12,3.2,1,1.8,0.571,0,0,0,1.2,1.8,0.679,1.3,1.4,2.7,0.5,0.4,0.4,0.7,1.9,0.71,100.0,0.0,38.4,6-9,F,Jr,SWC,24-25,25,FORWARD,USA,Florida A&M,NCAA,-,Low-Major
Ben Schweiger,UNI,0.582,0.554,156.2,3,19.1,11.3,10.2,13.5,1,2.1,17.6,-0.7,1.4,111.9,103.2,8.7,264.5,14.9,33,30.6,9.9,3.6,7.3,0.492,0.9,2.5,0.366,1.9,2.7,0.705,0.7,4.5,5.2,1.7,0.5,0.5,1.3,1.9,1.31,37.0,34.2,57.9,6-8,GF,Jr,MVC,24-25,25,WING,USA,Northern Iowa,NCAA,-,High-Major
Ponce James,DESU,0.594,0.551,166,3,9.2,6,22.6,20.6,2.7,0,16.8,2.3,1.4,117.5,103.3,14.2,76.9,14.9,23,12.5,4.2,1.3,3,0.441,0.7,1.5,0.441,0.9,1.2,0.778,0.3,0.9,1.2,1.8,0.6,0,0.9,1.3,2.00,40.0,50.0,58.6,5-11,G,Fr,MEAC,24-25,25,GUARD,USA,Delaware State,NCAA,-,Low-Major
Joey Chammaa,SAND,0.556,0.476,159.6,1.8,5.1,3.3,21.9,16.2,2.5,0,21.4,0.2,1.4,110,115.4,-5.4,103.6,14.9,31,15.7,6.5,1.9,4.7,0.411,0.6,1.8,0.345,2,2.4,0.84,0.3,0.6,0.9,1.7,0.7,0,1.1,1.5,1.55,51.1,38.3,56.3,5-11,G,Fr,WCC,24-25,25,GUARD,USA,San Diego,NCAA,-,High-Major
Amari McCottry,STLOU,0.587,0.58,150.2,4.6,20.7,13.2,13.3,25.6,4.1,1.2,19.3,-4.6,1.4,97.9,95.5,2.4,129.5,14.9,31,14.5,4.6,1.7,3.2,0.53,0.3,0.8,0.385,0.9,1.5,0.587,0.5,2.6,3.1,1,1,0.2,1.4,1.6,0.71,46.9,25.0,48.5,6-6,F,Fr,A-10,24-25,25,FORWARD,USA,Saint Louis,NCAA,-,High-Major
Terren Frank,CAM,0.479,0.445,133.2,7.2,14.1,10.6,16.9,12.3,2,2.3,23.7,-0.1,1.1,100.5,102.3,-1.9,85.9,14.9,22,15.8,5.9,2.2,5.4,0.415,0.3,1.3,0.241,1.1,1.7,0.676,0.9,1.7,2.5,1.3,0.5,0.3,0.9,1.5,1.44,31.5,24.1,42.8,6-8,F,Sr,CAA,24-25,25,FORWARD,USA,Campbell,NCAA,12/6/2000,Mid-Major
Kolton Mitchell,IDAHO,0.53,0.482,163.5,2.5,8.9,5.6,22.6,14.4,2.6,0.3,20.8,1.8,1.2,110.7,111.7,-1,239.3,14.9,33,30.6,11.1,3.8,9.4,0.4,1.5,4.5,0.34,2.1,2.3,0.895,0.6,2,2.6,3.5,1.4,0.1,1.8,2.4,1.94,24.5,47.9,68.1,6-1,G,Fr,BSKY,24-25,25,GUARD,USA,Idaho,NCAA,-,Low-Major
Derrin Boyd,C of C,0.572,0.522,163.1,1.6,11.9,6.8,13.3,13.1,1.5,0.4,22.5,-1.1,1.3,109.5,106.7,2.8,237.1,14.9,31,31.6,13.9,4.3,10.5,0.407,2.4,6.2,0.385,3,3.6,0.838,0.4,3.1,3.5,2.2,0.8,0.1,1.8,2.3,1.22,34.3,59.0,81.3,6-3,G,Sr,CAA,24-25,25,GUARD,USA,College of Charleston,NCAA,-,Mid-Major
"Jamie Phillips, Jr.",STET,0.549,0.509,152.9,4.8,12.7,8.9,13.3,12.3,1.1,0.3,20.4,-0.4,1.3,111,119.7,-8.7,182.8,14.9,26,28.8,10.8,3.7,8.2,0.451,1,2.6,0.368,2.5,3.5,0.711,1,3,4.1,1.9,0.5,0.1,1.4,1.6,1.36,42.7,31.7,57.5,6-5,G,Fr,A-SUN,24-25,25,GUARD,USA,Stetson,NCAA,-,Low-Major
Mikal Dawson,MARSH,0.539,0.514,159.1,4.9,12.1,8.4,9,11.7,2,0.7,21.5,-1.9,1.2,109.2,104.4,4.8,251.4,14.9,33,30.3,12.6,4.3,10.9,0.396,2.6,7.2,0.359,1.4,1.7,0.836,1.2,2.9,4.1,1.4,1.1,0.2,1.5,1.5,0.93,15.6,66.1,83.7,6-5,SG,Sr,Sun Belt,24-25,25,GUARD,USA,Marshall,NCAA,1/30/2000,Mid-Major
Karon Boyd,ETSU,0.498,0.464,130.2,11.5,17.3,14.4,6.6,13.7,1.8,3.6,17,-2.3,1.2,108.3,99.7,8.5,257.9,14.9,31,30.5,8.7,3.1,7.2,0.435,0.4,1.7,0.241,2,3.2,0.626,2.9,4.3,7.2,1.1,0.9,0.9,1.4,2.7,0.79,44.4,23.6,46.2,6-6,F,Jr,SoCon,24-25,25,FORWARD,USA,East Tennessee State,NCAA,-,Low-Major
Josh Morgan,STONE,0.541,0.485,152.9,2.5,11.3,7,8.3,9.3,1.5,0.2,25.8,-2,1.3,107.9,104.6,3.4,98.5,14.9,18,25.6,12.3,3.5,9.3,0.375,2.1,5.2,0.398,3.3,4.3,0.756,0.5,2.4,2.9,1,0.7,0.1,1.2,2.2,0.83,46.2,55.9,75.5,6-3,G,Sr,NEC,24-25,25,GUARD,CAN,Stonehill,NCAA,-,Low-Major
Brigham Rogers,BLMNT,0.566,0.595,125.4,10.7,12.3,11.5,10.3,19,2.8,4.6,16,-2,1.4,109.5,105.6,4,188.5,14.9,33,21,6.2,2.6,4.5,0.592,0,0.1,0.25,0.8,2.1,0.412,1.8,2.1,3.9,1.3,1,0.8,1.3,3.2,1.00,46.7,2.2,35.7,6-9,F,So,MVC,24-25,25,FORWARD,USA,Belmont,NCAA,-,High-Major
Tafara Gapare,UMD,0.563,0.548,146.2,4.5,17.7,11.3,2.9,14.9,2,8.2,17,-3.8,1.3,105.8,91,14.8,90.1,14.9,31,10.7,3.5,1.3,2.7,0.47,0.4,1.1,0.371,0.6,0.9,0.621,0.4,1.6,2,0.2,0.4,0.8,0.5,1.3,0.40,33.3,40.7,50.1,6-9,GF,Jr,B10,24-25,25,WING,NZL,Maryland,NCAA,6/19/2003,Power 5
Jestin Porter,MTSU,0.543,0.511,160,2.7,7.4,5.1,7,10.8,1.9,0.6,23,-2.5,1.2,109.2,105.5,3.7,236.5,14.9,34,33.8,15,5.2,12.6,0.412,2.5,6.8,0.365,2.2,2.6,0.822,0.7,2.1,2.9,1.2,1.1,0.2,1.7,1.6,0.71,20.6,54.0,80.5,6-1,PG,Sr,C-USA,24-25,25,GUARD,USA,Middle Tennessee,NCAA,3/5/2002,Mid-Major
Jaelen McGlone,CCSU,0.562,0.542,166.1,6,9.1,7.7,6.6,13.8,2.8,1.3,20.2,-2.9,1.2,106.8,93.5,13.3,43.9,14.9,15,12.8,4.7,1.7,3.9,0.441,0.8,2.2,0.364,0.4,0.5,0.857,0.5,1,1.5,0.5,0.6,0.1,0.7,0.9,0.71,12.8,56.4,58.1,6-4,GF,Sr,NEC,24-25,25,WING,USA,Central Connecticut,NCAA,-,Low-Major
Jasper Floyd,UNT,0.502,0.463,153.1,1.4,12.3,6.9,28,18,2.9,0.5,20.9,2.4,1.1,104.8,98.7,6.1,247.9,14.9,36,29.6,9,3.4,8,0.422,0.7,1.9,0.343,1.6,2.1,0.766,0.3,2.7,3,3.9,1.3,0.1,2,2.1,1.95,26.3,23.8,49.5,6-3,G,Sr,AAC,24-25,25,GUARD,USA,North Texas,NCAA,-,High-Major
Bubu Benjamin,TARST,0.56,0.513,161,4.8,13.1,9,11.5,16.9,2.4,2,21.6,-3.9,1.3,105,103.4,1.6,263.4,14.9,32,36,13.9,4.7,10.6,0.441,1.5,4,0.38,3,3.8,0.789,1.3,3.4,4.6,1.7,1.5,0.5,2.5,2.6,0.68,35.8,37.7,66.2,6-7,F,So,WAC,24-25,25,FORWARD,CAN,Tarleton State,NCAA,3/6/2004,Mid-Major
Zion Cruz,RIDER,0.494,0.475,148.8,3.3,10.4,6.8,11.3,7.5,1.6,2.3,22.4,0.4,1.1,106.5,113.3,-6.8,168.4,14.9,30,26.2,10.1,4,9.5,0.421,1,2.9,0.356,1.1,1.5,0.711,0.7,2.1,2.8,1.4,0.7,0.5,0.8,1.6,1.75,15.8,30.5,54.0,6-5,G,Jr,MAAC,24-25,25,GUARD,USA,Rider,NCAA,5/10/2003,Low-Major
Caleb Stone-Carrawell,LOYMR,0.548,0.525,152.5,1.1,9,5.1,10.3,11.7,1.2,0.8,25.3,-2.5,1.2,102.6,108.6,-6,191.1,14.9,32,28.8,13.4,5.1,11.1,0.46,1.4,4.1,0.348,1.8,2.5,0.716,0.3,2.2,2.4,1.4,0.6,0.2,1.6,1.3,0.88,22.5,36.9,63.3,6-7,G,Sr,WCC,24-25,25,GUARD,USA,Loyola Marymount,NCAA,11/25/2000,High-Major
Posh Alexander,DAY,0.494,0.433,155.5,4.3,10.6,7.5,22.4,14.6,3.3,0.4,19.1,2.7,1.1,107.2,104.7,2.5,145.3,14.9,29,19,5.8,1.9,5.1,0.376,0.6,2,0.293,1.3,1.5,0.886,0.6,1.6,2.2,2.2,1.1,0.1,1,1.1,2.20,29.4,39.2,52.3,6-0,PG,Sr,A-10,24-25,25,GUARD,USA,Dayton,NCAA,3/31/2001,High-Major
Touko Tainamo,UWYOM,0.458,0.423,125.6,9.2,15.2,12.1,9.3,8.1,1.6,1.9,22.8,-0.6,1.1,102.6,106.5,-3.9,103.6,14.9,28,15.5,5.6,2.1,5.3,0.396,0.3,1.4,0.2,1.1,1.7,0.66,1.1,1.8,2.9,0.7,0.4,0.3,0.5,1.1,1.40,32.1,26.4,41.8,6-9,C,Sr,MWC,24-25,25,BIG,FIN,Wyoming,NCAA,1/6/2001,High-Major
Josiah Cunningham,COM,0.552,0.538,129.7,3.1,10.2,6.7,8,12.8,4.5,0,16.8,-1.1,1.3,106.5,106.1,0.4,52.3,14.9,20,10.4,3.4,1.4,2.7,0.509,0.2,0.9,0.176,0.6,0.9,0.611,0.3,0.9,1.1,0.5,0.9,0,0.5,0.5,1.00,33.3,33.3,42.7,6-2,G,Fr,IVY,24-25,25,GUARD,USA,Columbia,NCAA,-,Mid-Major
Luke Carter,LIP,0.612,0.333,133.3,6.7,5.8,6.2,7.6,29,6.2,0,18.7,-7.1,2,106.8,85,21.8,4,14.9,10,1.8,0.6,0.1,0.3,0.333,0,0.1,0,0.4,0.4,1,0.1,0.1,0.2,0.1,0.2,0,0.2,0.2,0.50,133.3,33.3,50.3,6-1,G,Jr,A-SUN,24-25,25,GUARD,USA,Lipscomb,NCAA,-,Low-Major
Zhuric Phelps,TAMU,0.447,0.403,131.5,4.6,17.5,10.8,17.8,15.9,3.7,0.6,31,-4.9,1,94.7,98,-3.3,216,14.9,33,28,13.6,4.8,13.2,0.363,1.1,4.1,0.259,2.9,4.2,0.693,1.1,3.8,5,2.3,1.8,0.1,2.9,1.7,0.79,31.8,31.1,57.4,6-4,G,Sr,SEC,24-25,25,GUARD,USA,Texas A&M,NCAA,5/15/2002,Power 5
Michael Christmas,LONG,0.553,0.532,148.5,6.8,12.5,9.5,6.9,9.9,0.9,0.9,20.4,-1.7,1.2,115.4,108.5,7,229.1,14.9,32,29.5,12.3,4.2,9.9,0.424,2.1,5.8,0.37,1.8,2.5,0.691,1.6,2.8,4.3,1.1,0.5,0.2,1.2,1.8,0.92,25.3,58.6,75.8,6-6,F,Sr,BSC,24-25,25,FORWARD,USA,Longwood,NCAA,-,Low-Major
Harrison Carrington,COLO,0.713,0.674,171.1,7.5,10.4,9,5.2,23.7,2.2,2.2,16.4,-5.7,2,116.1,106.4,9.7,61.4,14.8,29,9.2,3.2,1,1.6,0.609,0.2,0.6,0.333,1,1.3,0.769,0.5,0.8,1.3,0.2,0.3,0.2,0.7,1,0.29,81.3,37.5,57.7,6-7,F,So,B12,24-25,25,FORWARD,USA,Colorado,NCAA,1/30/2003,Power 5
Max Burton,WMY,0.536,0.51,119.9,9.4,20.8,14.7,6.4,15.5,1.5,4,14.9,-2.3,1.2,108.6,107.2,1.5,197.6,14.8,32,21.3,5.8,2.4,4.8,0.51,0,0.1,0,1,1.4,0.689,1.8,3.4,5.2,0.8,0.6,0.7,1,1.8,0.80,29.2,2.1,29.4,6-10,F,So,MAC,24-25,25,FORWARD,USA,Western Michigan,NCAA,-,Mid-Major
Ja'Sean Glover,OMAHA,0.565,0.529,158.5,5.4,10.2,7.8,14.3,16.6,2.2,2.2,18,-0.6,1.3,111.7,108.5,3.2,199,14.8,35,22.7,7.6,2.7,5.9,0.454,0.9,2.5,0.356,1.4,1.8,0.774,1,1.8,2.8,1.8,0.9,0.4,1.3,1.9,1.38,30.5,42.4,58.3,6-4,G,Jr,Summit,24-25,25,GUARD,USA,Omaha,NCAA,9/10/2003,Low-Major
Adama-Alpha Bal,SCU,0.564,0.531,158.1,0.8,9,5.1,17.8,12,1,0.4,21.5,1.5,1.3,115.8,107.8,8,223.3,14.8,29,31.2,13.4,4.4,10.6,0.418,2.4,6.3,0.375,2.2,2.8,0.788,0.2,2.4,2.6,3.1,0.6,0.1,1.6,1.8,1.94,26.4,59.4,80.1,6-7,GF,Sr,WCC,24-25,25,WING,FRA,Santa Clara,NCAA,12/18/2003,High-Major
K.D. Johnson,GMU,0.563,0.494,151.2,2.3,12.6,7.8,25,25,3.5,0.5,22.9,-2.6,1.5,101.5,94.8,6.8,179.4,14.8,34,21.9,7.9,2.2,5.2,0.418,0.8,2.1,0.37,2.7,3.7,0.724,0.4,2.3,2.7,2.7,1.3,0.1,2.3,2.1,1.17,71.2,40.4,59.9,6-0,G,Sr,A-10,24-25,25,GUARD,USA,George Mason,NCAA,5/25/2001,High-Major
Derrick Tezeno,SUBR,0.573,0.535,157.4,7.5,19.1,13,4.3,15.6,1.9,1,16.6,-3.7,1.4,111.6,98.8,12.8,159.6,14.8,29,20.5,6.9,2.4,4.9,0.504,0.3,0.8,0.375,1.7,2.4,0.696,1.3,3.1,4.4,0.5,0.7,0.2,1.1,1.3,0.45,49.0,16.3,47.7,6-4,F,Sr,SWC,24-25,25,FORWARD,USA,Southern,NCAA,-,Low-Major
Andre Curbelo,SOMIS,0.482,0.448,153.4,2.7,14.9,8.8,39.5,24.9,4.3,1.1,27.3,-1,1.1,89.2,98.8,-9.6,142.1,14.8,20,23.6,9.8,3.9,9.2,0.421,0.5,1.4,0.357,1.6,2,0.756,0.6,3,3.6,4.7,1.9,0.2,3.4,2.6,1.38,21.7,15.2,44.8,6-0,PG,Sr,Sun Belt,24-25,25,GUARD,USA,Southern Miss,NCAA,10/13/2001,Mid-Major
Nick Jourdain,MEMP,0.57,0.537,145.3,9.4,16.4,13,11.9,15.7,1.5,4.7,12.1,0.8,1.4,122.4,101.6,20.8,277.9,14.8,35,25.9,6.3,2.3,4.6,0.5,0.3,1.4,0.245,1.3,1.9,0.708,1.9,3.6,5.6,1.9,0.7,1.1,1,2.9,1.90,41.3,30.4,48.9,6-9,F,Sr,AAC,24-25,25,FORWARD,USA,Memphis,NCAA,6/29/2001,High-Major
